"X","Y"
"23202","0.074"
"23207","-0.298"
"23213","-0.102"
"23217","-0.288"
"23222","-0.016"
"23227","-0.433"
"23232","0.227"
"23237","-0.27"
"23242","0.171"
"23247","-0.04"
"23252","0.587"
"23257","-0.084"
"23262","0.48"
"23267","0.251"
"23272","-0.112"
"23277","0.03"
"23282","0.106"
"23287","0.428"
"23292","-0.382"
"23297","0.601"
"23302","-0.13"
"23307","-0.447"
"23312","0.092"
"23317","-0.074"
"23322","-0.284"
"23327","-0.002"
"23332","-0.243"
"23337","0.03"
"23342","0.476"
"23347","-0.102"
"23352","-0.565"
"23357","0.472"
"23362","-0.427"
"23367","0.299"
"23372","-0.471"
"23377","0.307"
"23382","-0.116"
"23387","0.269"
"23392","-0.16"
"23397","0.442"
"23402","-0.326"
"23407","-0.098"
"23413","0.057"
"23417","-0.109"
"23422","-0.13"
"23427","0.494"
"23432","0.036"
"23437","0.144"
"23442","0.13"
"23447","0.016"
"23452","0.016"
"23457","0.334"
"23462","-0.068"
"23467","0.41"
"23472","0.247"
"23477","-0.565"
"23482","-0.036"
"23487","0.227"
"23493","-0.264"
"23497","0"
"23502","0"
"23507","-0.406"
"23512","1.196"
"23517","0"
"23522","0"
"23527","0"
"23532","0.078"
"23537","-0.499"
"23542","0"
"23547","-0.246"
"23552","-0.194"
"23557","0"
"23562","-0.357"
"23567","0"
"23572","0.307"
"23577","0.081"
"23582","-0.25"
"23587","0"
"23592","0"
"23597","0"
"23602","0"
"23607","0"
"23613","0"
"23617","0"
"23622","0"
"23627","0"
"23632","0"
"23637","0"
"23642","0"
"23647","0"
"23652","0"
"23658","0"
"23662","0"
"23667","0"
"23672","0"
"23677","0.677"
"23682","-0.137"
"23687","-0.119"
"23692","0.006"
"23697","0.133"
"23702","-0.15"
"23707","0.556"
"23713","-0.62"
"23717","0.583"
"23722","-0.15"
"23727","-0.493"
"23732","0.022"
"23737","-0.26"
"23742","-0.109"
"23747","0.044"
"23752","-0.35"
"23757","0.088"
"23762","-0.471"
"23767","-0.084"
"23772","-0.044"
"23777","-0.005"
"23782","-0.344"
"23787","0.102"
"23792","-0.374"
"23797","-0.236"
"23803","0.113"
"23807","-0.022"
"23812","0.324"
"23817","-0.229"
"23822","-0.357"
"23827","0.13"
"23832","0.261"
"23837","-0.281"
"23842","0.67"
"23847","-0.126"
"23852","0.393"
"23857","-0.586"
"23862","0.261"
"23867","-0.444"
"23872","-0.092"
"23878","0.227"
"23882","-0.308"
"23887","-0.503"
"23892","0.286"
"23897","-0.119"
"23902","0.749"
"23907","-0.382"
"23912","0.127"
"23917","0.22"
"23922","-0.513"
"23927","0.019"
"23932","-0.17"
"23937","0.494"
"23942","-0.133"
"23947","0.462"
"23952","-0.212"
"23957","0.279"
"23962","0.258"
"23967","-0.326"
"23972","-0.288"
"23977","0.161"
"23982","-0.022"
"23987","-0.174"
"23992","-0.119"
"23997","-0.184"
"24002","-0.26"
"24007","0.237"
"24013","-0.229"
"24017","0.255"
"24022","-0.336"
"24027","0.195"
"24032","-0.016"
"24037","-0.084"
"24042","-0.371"
"24047","0.179"
"24052","-0.05"
"24057","0.203"
"24062","-0.002"
"24067","-0.005"
"24072","0.344"
"24077","0.095"
"24082","0.182"
"24087","-0.046"
"24092","0.127"
"24097","-0.268"
"24102","0.393"
"24107","-0.071"
"24113","0.382"
"24117","-0.274"
"24122","0.293"
"24127","0.002"
"24132","-0.078"
"24137","-0.177"
"24142","0.026"
"24147","-0.243"
"24152","0.095"
"24157","-0.181"
"24162","0.217"
"24167","-0.457"
"24172","-0.312"
"24177","0.195"
"24182","-0.246"
"24187","0.095"
"24192","-0.14"
"24197","0.296"
"24202","-0.04"
"24207","-0.019"
"24212","0.161"
"24217","0.4"
"24222","0.483"
"24228","0.414"
"24232","0.414"
"24237","-0.102"
"24242","0.258"
"24247","-0.441"
"24252","0.251"
"24257","-0.679"
"24262","0.39"
"24267","-0.078"
"24272","-0.133"
"24277","-0.044"
"24282","-0.174"
"24287","0.272"
"24292","-0.092"
"24297","0.42"
"24302","-0.402"
"24307","0.144"
"24313","0.456"
"24317","-0.61"
"24322","0.085"
"24327","-0.354"
"24332","0.071"
"24337","-0.402"
"24342","0.296"
"24347","0.209"
"24352","0.061"
"24357","-0.133"
"24362","0.008"
"24367","-0.797"
"24372","0.074"
"24377","-0.451"
"24382","-0.102"
"24387","-0.06"
"24392","-0.682"
"24397","0.293"
"24402","0.791"
"24407","-0.336"
"24412","0.217"
"24417","0.209"
"24422","0.054"
"24427","-0.208"
"24432","-0.444"
"24437","-0.714"
"24442","0.729"
"24448","-0.198"
"24452","-0.054"
"24457","-0.054"
"24462","0.085"
"24467","0"
"24472","1.016"
"24478","0"
"24482","0"
"24487","0"
"24492","0"
"24497","0"
"24502","0"
"24507","0"
"24512","-0.243"
"24517","0"
"24522","0"
"24527","-0.026"
"24532","0"
"24537","0"
"24542","0"
"24547","0.258"
"24552","0.144"
"24557","-0.174"
"24562","0.265"
"24567","-0.064"
"24572","-0.106"
"24577","-0.147"
"24582","0"
"24587","0"
"24592","0"
"24597","0"
"24602","0"
"24607","0"
"24612","0.006"
"24617","0"
"24622","-0.232"
"24627","-0.441"
"24632","0.299"
"24637","-0.27"
"24642","-0.364"
"24647","0.379"
"24652","-0.032"
"24657","-0.413"
"24662","0.507"
"24667","-0.256"
"24672","-0.967"
"24677","0.157"
"24682","-0.475"
"24686","-0.202"
"24691","0.244"
"24697","-0.254"
"24702","0.116"
"24707","0.071"
"24712","0.157"
"24717","0.241"
"24722","0.168"
"24727","-0.322"
"24732","0.289"
"24737","-0.057"
"24742","-0.236"
"24747","-0.177"
"24752","-0.16"
"24757","0.209"
"24762","0.106"
"24767","-0.194"
"24772","0.223"
"24777","-0.036"
"24782","-0.427"
"24787","-0.05"
"24792","0.137"
"24797","-0.109"
"24802","0.209"
"24807","-0.181"
"24812","0.099"
"24817","0.209"
"24822","-0.433"
"24827","-0.116"
"24832","-0.319"
"24837","0.303"
"24842","-0.216"
"24847","-0.071"
"24852","0.099"
"24857","0.22"
"24862","-0.507"
"24867","0.521"
"24872","-0.188"
"24877","-0.357"
"24882","-0.05"
"24887","0.022"
"24892","0.168"
"24897","-0.219"
"24902","0.03"
"24907","-0.016"
"24912","0.407"
"24917","-0.503"
"24922","-0.156"
"24927","-0.254"
"24932","0.247"
"24937","-0.437"
"24942","0.324"
"24947","-0.607"
"24952","0.414"
"24957","-0.312"
"24962","0.064"
"24967","-0.316"
"24972","0.189"
"24977","-0.288"
"24982","0.078"
"24987","0.106"
"24992","0.729"
"24997","-0.479"
"25002","0.663"
"25007","-0.119"
"25012","-0.191"
"25017","-0.022"
"25022","-0.198"
"25027","0.643"
"25032","0.03"
"25037","0.774"
"25042","-0.03"
"25047","0.195"
"25052","-0.088"
"25057","-0.057"
"25062","-0.126"
"25067","0.026"
"25072","-0.26"
"25077","-0.123"
"25082","-0.026"
"25087","0.123"
"25092","-0.202"
"25097","-0.106"
"25102","0.047"
"25107","-0.036"
"25112","0.141"
"25117","-0.019"
"25122","0.179"
"25127","0.019"
"25132","0.414"
"25137","-0.565"
"25142","0.428"
"25147","-0.281"
"25152","0.195"
"25157","0.044"
"25162","0.047"
"25167","-0.319"
"25173","0.289"
"25177","-0.057"
"25182","0.099"
"25187","0.382"
"25192","-0.732"
"25197","0.545"
"25202","-0.26"
"25206","0.151"
"25212","-0.14"
"25217","0.109"
"25222","-0.102"
"25227","0.22"
"25232","0.092"
"25237","0.296"
"25242","0.601"
"25247","-0.057"
"25252","0.504"
"25257","-0.036"
"25262","0.483"
"25267","0.31"
"25272","-0.374"
"25277","-0.284"
"25281","0.514"
"25286","-0.627"
"25292","0.119"
"25297","0.161"
"25302","-0.081"
"25307","-0.167"
"25313","-0.008"
"25317","-0.385"
"25322","0.006"
"25327","0.168"
"25332","0.279"
"25337","0.022"
"25342","-0.198"
"25347","0.476"
"25352","-0.264"
"25357","0.03"
"25362","-0.264"
"25367","0.432"
"25372","-0.326"
"25377","0.355"
"25381","0.227"
"25386","0.157"
"25392","0.352"
"25397","0.269"
"25402","-0.368"
"25407","0.13"
"25412","-0.232"
"25417","0.057"
"25422","0.026"
"25427","-0.14"
"25432","0.521"
"25437","0.099"
"25442","0.157"
"25447","0.154"
"25452","0.189"
"25457","-0.123"
"25462","-0.074"
"25467","-0.457"
"25472","0.293"
"25477","-0.14"
"25482","-0.068"
"25487","0.078"
"25493","-0.274"
"25497","0.179"
"25502","0.036"
"25507","-0.451"
"25512","0.006"
"25517","0.161"
"25522","-0.133"
"25527","-0.156"
"25532","0.563"
"25537","0.168"
"25542","-0.308"
"25547","-0.022"
"25552","-0.43"
"25557","0.019"
"25562","0.081"
"25567","0.064"
"25573","-0.308"
"25577","0.632"
"25582","-0.662"
"25587","-0.022"
"25592","0"
"25597","0"
"25603","0"
"25607","0"
"25613","0"
"25617","0"
"25622","-0.092"
"25627","0"
"25632","-0.191"
"25637","0"
"25642","0"
"25647","0"
"25652","0.182"
"25657","-0.208"
"25662","0.549"
"25667","-0.116"
"25672","-0.292"
"25677","0"
"25682","0"
"25687","0"
"25693","0"
"25697","0"
"25702","0"
"25707","0"
"25712","0"
"25717","0"
"25722","0"
"25726","0"
"25732","0"
"25737","0"
"25742","0"
"25747","0"
"25752","0"
"25757","0"
"25762","0"
"25767","0.538"
"25772","-0.465"
"25776","-0.098"
"25782","-0.284"
"25787","-0.281"
"25792","0.307"
"25797","-0.586"
"25803","0.071"
"25807","0.133"
"25813","-0.102"
"25817","-0.194"
"25822","0.074"
"25827","-0.441"
"25832","0.05"
"25837","-0.005"
"25842","0.012"
"25847","0.247"
"25852","0.31"
"25857","-0.561"
"25862","0.233"
"25867","-0.219"
"25872","0.233"
"25877","-0.068"
"25882","-0.005"
"25887","0.265"
"25893","-0.044"
"25898","-0.406"
"25902","0.189"
"25907","-0.461"
"25912","0.061"
"25917","0.355"
"25922","0.179"
"25927","-0.631"
"25932","0.432"
"25937","-0.78"
"25942","0.099"
"25947","0.033"
"25952","-0.057"
"25957","0.044"
"25963","0.03"
"25967","-0.666"
"25972","0.133"
"25977","0.061"
"25982","-0.354"
"25987","0.161"
"25992","-0.054"
"25997","-0.385"
"26002","0.175"
"26006","-0.326"
"26012","-0.064"
"26017","-0.281"
"26022","0.141"
"26027","-0.198"
"26032","-0.222"
"26036","-0.04"
"26042","0.313"
"26047","-0.399"
"26052","0.299"
"26057","-0.057"
"26062","0.012"
"26067","-0.119"
"26073","-0.088"
"26077","-0.092"
"26082","0.068"
"26087","0.092"
"26093","0.133"
"26097","-0.054"
"26102","-0.212"
"26107","-0.016"
"26112","-0.216"
"26117","0.006"
"26122","0.05"
"26127","-0.246"
"26132","0.147"
"26137","-0.116"
"26142","0.044"
"26147","-0.316"
"26152","0.434"
"26157","-0.03"
"26162","0.209"
"26167","0.13"
"26172","-0.106"
"26176","-0.406"
"26182","-0.088"
"26186","-0.368"
"26192","-0.098"
"26197","0.068"
"26202","-0.181"
"26207","-0.119"
"26212","-0.14"
"26217","0.258"
"26222","-0.652"
"26227","0.171"
"26232","0.154"
"26236","-0.219"
"26242","-0.119"
"26247","0.552"
"26252","-0.364"
"26257","0.404"
"26262","0.088"
"26266","-0.019"
"26271","0.179"
"26277","0.583"
"26282","-0.402"
"26287","0.289"
"26292","0.185"
"26296","-0.05"
"26302","0.154"
"26306","0.04"
"26312","-0.174"
"26317","0.213"
"26322","0.217"
"26327","-0.016"
"26332","0.366"
"26336","-0.03"
"26342","-0.264"
"26347","0.331"
"26352","-0.05"
"26357","-0.208"
"26362","0.244"
"26366","-0.194"
"26372","-0.392"
"26377","0.376"
"26382","-0.226"
"26386","-0.216"
"26392","-0.057"
"26396","-0.298"
"26402","0.033"
"26406","-0.156"
"26413","-0.229"
"26417","0.299"
"26422","-0.05"
"26427","-0.04"
"26432","0.369"
"26436","-0.312"
"26442","-0.319"
"26447","0.22"
"26452","-0.35"
"26457","0.113"
"26462","-0.167"
"26466","0.019"
"26472","0"
"26476","-0.071"
"26481","-0.319"
"26486","-0.205"
"26492","0.002"
"26497","-0.406"
"26502","0.424"
"26506","-0.388"
"26512","-0.24"
"26517","0.081"
"26521","-0.126"
"26527","-0.216"
"26532","0.358"
"26536","-0.208"
"26542","0.061"
"26547","-0.184"
"26552","-0.278"
"26557","0.31"
"26562","-0.04"
"26567","-0.24"
"26572","0.195"
"26576","-0.533"
"26582","0.116"
"26587","0.179"
"26592","-0.03"
"26597","-0.26"
"26602","0.42"
"26606","-0.385"
"26612","-0.427"
"26617","-0.288"
"26622","0.649"
"26627","-0.631"
"26632","0.369"
"26637","0.171"
"26642","-0.33"
"26647","-0.057"
"26652","0.31"
"26657","-0.617"
"26662","0.006"
"26667","-0.256"
"26672","-0.264"
"26677","0.233"
"26682","0.044"
"26687","-0.292"
"26692","0.334"
"26697","-0.126"
"26702","-0.167"
"26707","-0.43"
"26712","0.144"
"26716","-0.194"
"26722","0.054"
"26727","0.185"
"26731","0.033"
"26737","-0.06"
"26742","0.113"
"26747","-0.15"
"26752","-0.523"
"26757","0.279"
"26762","-0.095"
"26767","-0.106"
"26772","-0.084"
"26776","-0.188"
"26781","-0.084"
"26786","0.168"
"26791","-0.088"
"26796","-0.106"
"26802","-0.766"
"26806","0.265"
"26812","-0.15"
"26817","0.4"
"26821","0.064"
"26827","-0.071"
"26832","-0.17"
"26836","-0.13"
"26842","-0.596"
"26847","-0.06"
"26852","0"
"26857","0.016"
"26862","0.497"
"26867","-0.503"
"26871","0.071"
"26876","-0.929"
"26881","0.299"
"26886","-0.03"
"26891","0.32"
"26898","-0.361"
"26902","0.701"
"26906","-0.551"
"26912","0.012"
"26917","0"
"26921","0.846"
"26926","-0.202"
"26932","0.372"
"26936","0"
"26942","0"
"26947","0"
"26952","0.109"
"26957","0"
"26962","0"
"26967","0"
"26972","0"
"26977","0"
"26982","0"
"26987","-0.167"
"26993","0.393"
"26996","-0.232"
"27002","0"
"27007","0"
"27013","0"
"27017","0"
"27022","0"
"27028","0"
"27031","0"
"27036","0"
"27042","0"
"27047","0"
"27052","0"
"27057","0"
"27062","0"
"27066","0"
"27072","0"
"27076","0"
"27081","0.275"
"27086","0.057"
"27092","0.147"
"27096","-0.489"
"27102","0.102"
"27106","-0.357"
"27112","0.137"
"27116","0.074"
"27121","-0.002"
"27127","-0.078"
"27132","-0.002"
"27136","-0.03"
"27142","0.054"
"27147","-0.098"
"27152","0.472"
"27156","0.068"
"27162","0.247"
"27166","0.154"
"27172","0.193"
"27177","0.113"
"27182","0.57"
"27187","-0.119"
"27192","-0.308"
"27197","0.313"
"27202","-0.503"
"27206","0.313"
"27212","-0.382"
"27216","0.251"
"27221","-0.52"
"27226","0.49"
"27232","0"
"27236","-0.119"
"27241","-0.316"
"27247","0.362"
"27252","-0.399"
"27257","0.587"
"27262","0.022"
"27266","-0.156"
"27272","0.088"
"27276","-0.156"
"27281","0.369"
"27286","-0.112"
"27291","-0.095"
"27297","-0.395"
"27302","0.338"
"27306","-0.133"
"27312","-0.044"
"27316","0.244"
"27322","0.085"
"27326","0.088"
"27332","-0.046"
"27336","-0.092"
"27342","0.054"
"27347","-0.002"
"27352","-0.194"
"27357","0.207"
"27362","0.099"
"27367","-0.005"
"27372","0.344"
"27376","-0.022"
"27382","-0.102"
"27387","0.133"
"27392","0.033"
"27397","-0.002"
"27402","-0.005"
"27406","-0.385"
"27412","0.179"
"27416","-0.14"
"27422","0.133"
"27426","0.227"
"27432","-0.03"
"27438","-0.34"
"27444","0.293"
"27449","-0.191"
"27454","-0.156"
"27458","-0.254"
"27462","0.293"
"27467","-0.04"
"27473","0.171"
"27477","0.355"
"27482","-0.098"
"27487","0.583"
"27492","-0.572"
"27496","0.054"
"27502","-0.205"
"27506","0.057"
"27512","0.071"
"27516","-0.236"
"27521","0.141"
"27527","-0.156"
"27532","-0.137"
"27536","-0.05"
"27542","-0.092"
"27547","0.573"
"27552","-0.544"
"27557","0.836"
"27562","-0.044"
"27566","0.081"
"27572","0.272"
"27576","-0.071"
"27581","0.154"
"27586","0.147"
"27592","0.113"
"27596","-0.126"
"27602","0.299"
"27606","0.39"
"27612","0.002"
"27616","0.106"
"27621","-0.032"
"27627","-0.054"
"27632","0.016"
"27636","-0.054"
"27642","-0.071"
"27647","0.251"
"27652","-0.153"
"27657","-0.427"
"27662","-0.074"
"27666","-0.126"
"27672","0.068"
"27676","0.462"
"27681","-0.232"
"27686","-0.057"
"27692","-0.156"
"27697","-0.15"
"27702","0.102"
"27707","0.209"
"27712","0.036"
"27716","-0.631"
"27722","0.452"
"27727","0.133"
"27732","0.123"
"27736","0.106"
"27742","-0.088"
"27747","0.486"
"27752","-0.783"
"27757","0.141"
"27762","-0.419"
"27766","0.32"
"27772","-0.378"
"27776","-0.212"
"27781","-0.707"
"27786","0.407"
"27792","-0.102"
"27796","0.601"
"27802","0.179"
"27807","-0.167"
"27811","-0.046"
"27817","0.182"
"27822","-0.243"
"27826","0"
"27832","0.902"
"27836","-0.509"
"27842","0"
"27847","0.099"
"27852","0"
"27857","0"
"27862","0"
"27866","0"
"27872","-0.517"
"27876","0"
"27881","-0.295"
"27887","0.095"
"27891","-0.156"
"27897","0"
"27902","0"
"27906","0"
"27912","0"
"27916","0"
"27922","0"
"27926","0"
"27932","0"
"27936","0"
"27942","0"
"27947","0.432"
"27952","-0.593"
"27957","0.22"
"27962","-0.308"
"27966","-0.208"
"27972","0.016"
"27976","-0.395"
"27982","-0.205"
"27987","0.088"
"27992","-0.071"
"27996","-0.022"
"28001","0.344"
"28006","-0.153"
"28012","-0.561"
"28016","-0.071"
"28021","0.868"
"28026","-0.14"
"28032","0.86"
"28036","0.092"
"28042","-0.116"
"28047","-0.205"
"28052","-0.27"
"28057","-0.095"
"28062","0.154"
"28066","-0.036"
"28072","-0.319"
"28076","0.442"
"28081","-0.019"
"28086","-0.336"
"28092","0.275"
"28096","-0.388"
"28102","0.22"
"28106","0.144"
"28112","-0.068"
"28116","-0.05"
"28122","-0.092"
"28126","0.109"
"28132","-0.333"
"28136","-0.416"
"28142","-0.012"
"28147","1.068"
"28152","-0.208"
"28157","-0.368"
"28162","0.348"
"28166","0.296"
"28172","-0.565"
"28176","0.265"
"28181","-0.17"
"28186","0.068"
"28192","-0.074"
"28196","0.331"
"28202","-0.627"
"28207","0.199"
"28213","0.494"
"28216","-0.008"
"28221","-0.419"
"28227","0.552"
"28232","-0.69"
"28236","-0.499"
"28242","0.369"
"28247","-0.357"
"28252","-0.316"
"28257","-0.427"
"28262","-0.05"
"28266","-1.738"
"28272","0.521"
"28277","-0.547"
"28282","0.258"
"28287","-0.284"
"28292","-0.032"
"28296","0.767"
"28302","-0.811"
"28306","0.528"
"28312","-0.246"
"28316","0.649"
"28321","-0.008"
"28327","-0.03"
"28332","0.016"
"28336","-0.147"
"28342","0.064"
"28347","0.141"
"28352","0.189"
"28357","0.016"
"28362","-0.068"
"28366","0.279"
"28372","-0.046"
"28376","-0.191"
"28381","-0.036"
"28386","0.462"
"28392","-0.471"
"28397","0.683"
"28402","-0.662"
"28406","0.386"
"28412","-0.33"
"28416","-0.226"
"28421","-0.27"
"28427","-0.008"
"28432","0.282"
"28436","-0.222"
"28441","-0.116"
"28447","0.057"
"28452","0.161"
"28457","-0.319"
"28462","-0.022"
"28466","-0.036"
"28472","0.251"
"28476","-0.184"
"28481","0.673"
"28486","0.064"
"28492","-0.406"
"28496","-0.095"
"28502","0.119"
"28506","-0.579"
"28512","-0.112"
"28516","-0.25"
"28521","-0.385"
"28527","0.019"
"28532","-0.319"
"28536","0.334"
"28542","0.081"
"28547","-0.081"
"28552","-0.123"
"28556","-0.437"
"28562","0.113"
"28566","-0.156"
"28572","0.168"
"28576","0.313"
"28581","0.247"
"28586","0.275"
"28592","-0.451"
"28596","-0.308"
"28602","0.189"
"28606","0.171"
"28612","0.106"
"28616","-0.288"
"28621","-0.109"
"28626","0.137"
"28632","0.171"
"28636","-0.081"
"28642","-0.246"
"28647","-0.064"
"28652","-0.046"
"28656","-0.123"
"28662","0.444"
"28666","0.251"
"28672","0.317"
"28676","-0.832"
"28681","0.736"
"28686","-0.274"
"28691","0.393"
"28697","-0.575"
"28702","-0.181"
"28706","-0.174"
"28712","0.258"
"28716","-0.437"
"28722","-0.52"
"28726","-1.524"
"28732","-1.503"
"28736","0.538"
"28742","-0.413"
"28747","1.027"
"28752","0.272"
"28756","0.711"
"28762","-0.194"
"28766","0.275"
"28771","-0.409"
"28777","-0.347"
"28782","0.061"
"28787","0.008"
"28792","0.193"
"28797","0.524"
"28802","-0.06"
"28807","-0.06"
"28812","-0.388"
"28816","0.382"
"28821","-0.599"
"28826","0.369"
"28832","0.127"
"28836","0.418"
"28842","0.279"
"28847","0.286"
"28852","-0.495"
"28856","0.476"
"28862","-0.437"
"28866","0.203"
"28871","0.147"
"28876","0.777"
"28881","-0.354"
"28886","-0.084"
"28891","-0.112"
"28896","0.144"
"28902","-0.177"
"28906","-0.232"
"28912","0.265"
"28916","-0.489"
"28921","-0.032"
"28927","0.438"
"28932","-0.742"
"28936","0.697"
"28942","-0.344"
"28947","-0.457"
"28951","0.683"
"28956","0"
"28962","0"
"28966","0"
"28972","0"
"28976","0"
"28981","0"
"28986","0"
"28991","0.604"
"28996","0"
"29002","0"
"29006","-0.264"
"29012","0.382"
"29016","-0.177"
"29021","0.317"
"29026","-1.105"
"29032","-0.092"
"29036","0"
"29041","0"
"29047","-0.599"
"29052","0"
"29056","-0.856"
"29062","0.542"
"29066","0"
"29071","0"
"29076","0"
"29081","0"
"29086","0"
"29091","0"
"29097","0.657"
"29102","0.193"
"29106","0.074"
"29112","-0.419"
"29116","-1.16"
"29122","-0.264"
"29126","-0.766"
"29132","0.269"
"29136","0"
"29142","0.203"
"29146","-0.106"
"29152","-0.437"
"29156","0.22"
"29161","-0.378"
"29166","0.019"
"29171","0.03"
"29177","0.109"
"29182","0.119"
"29186","-0.156"
"29192","-0.03"
"29196","-0.15"
"29202","-0.144"
"29206","0.386"
"29212","0.31"
"29216","-0.188"
"29222","0.189"
"29226","0.334"
"29232","-0.734"
"29236","0.119"
"29242","-0.586"
"29247","-0.137"
"29252","0.258"
"29257","0.157"
"29262","-0.216"
"29266","0.081"
"29272","-0.281"
"29276","0.414"
"29281","-0.599"
"29286","0.985"
"29291","-0.949"
"29296","0.583"
"29302","-0.388"
"29306","0.76"
"29312","-0.742"
"29316","0.358"
"29322","-1.154"
"29326","-0.371"
"29332","-1.057"
"29336","0.182"
"29342","0.743"
"29347","-0.167"
"29351","0.549"
"29356","-0.794"
"29362","0.604"
"29366","-0.517"
"29371","0.341"
"29376","-0.34"
"29382","-0.126"
"29387","-0.278"
"29392","-0.288"
"29397","0.67"
"29402","0.182"
"29406","0.247"
"29412","-0.531"
"29417","0.41"
"29422","-0.786"
"29427","0.659"
"29432","-0.617"
"29436","0.469"
"29442","-0.603"
"29447","0.369"
"29452","0.261"
"29456","0.708"
"29462","0.133"
"29466","0.815"
"29472","-0.676"
"29476","-0.03"
"29481","-0.911"
"29486","0.299"
"29492","0.071"
"29496","-0.156"
"29501","0.452"
"29506","-0.513"
"29512","-0.14"
"29516","-0.593"
"29521","-0.672"
"29527","-0.939"
"29532","0.545"
"29536","-0.295"
"29542","0.414"
"29547","-0.547"
"29552","0.681"
"29557","-1.222"
"29562","0.659"
"29566","-0.482"
"29572","-0.144"
"29576","-0.627"
"29582","0.428"
"29586","-0.109"
"29592","0.954"
"29596","-0.054"
"29602","-0.88"
"29606","-0.596"
"29612","0.147"
"29616","-0.859"
"29621","0.32"
"29627","0.418"
"29632","0.012"
"29636","0.147"
"29642","-0.322"
"29647","-0.191"
"29652","-0.116"
"29656","0.241"
"29661","-0.482"
"29666","0.133"
"29672","-0.092"
"29676","0.03"
"29681","-0.382"
"29686","0.42"
"29691","-0.163"
"29696","-0.236"
"29702","-0.019"
"29707","-0.509"
"29712","0.255"
"29717","-0.046"
"29722","-0.423"
"29726","0.393"
"29732","0.179"
"29736","-0.582"
"29742","-0.471"
"29746","0.016"
"29752","0.286"
"29756","0.233"
"29762","-0.054"
